,id,gender,age,mask,class,path
4701,4702,0,0,0,3,/opt/ml/input/data/train/images/006176_female_Asian_19/mask5.png
4702,4703,0,0,0,3,/opt/ml/input/data/train/images/006176_female_Asian_19/mask3.png
4703,4704,0,0,2,15,/opt/ml/input/data/train/images/006176_female_Asian_19/normal.png
4704,4705,0,1,0,4,/opt/ml/input/data/train/images/000797_female_Asian_56/mask1.jpg
4705,4706,0,1,1,10,/opt/ml/input/data/train/images/000797_female_Asian_56/incorrect_mask.jpg
4706,4707,0,1,0,4,/opt/ml/input/data/train/images/000797_female_Asian_56/mask3.jpg
4707,4708,0,1,0,4,/opt/ml/input/data/train/images/000797_female_Asian_56/mask5.jpg
4708,4709,0,1,0,4,/opt/ml/input/data/train/images/000797_female_Asian_56/mask2.jpg
4709,4710,0,1,2,16,/opt/ml/input/data/train/images/000797_female_Asian_56/normal.jpg
4710,4711,0,1,0,4,/opt/ml/input/data/train/images/000797_female_Asian_56/mask4.jpg
4711,4712,0,1,0,4,/opt/ml/input/data/train/images/005106_female_Asian_54/mask1.jpg
4712,4713,0,1,1,10,/opt/ml/input/data/train/images/005106_female_Asian_54/incorrect_mask.jpg
4713,4714,0,1,0,4,/opt/ml/input/data/train/images/005106_female_Asian_54/mask3.jpg
4714,4715,0,1,0,4,/opt/ml/input/data/train/images/005106_female_Asian_54/mask5.jpg
4715,4716,0,1,0,4,/opt/ml/input/data/train/images/005106_female_Asian_54/mask2.jpg
4716,4717,0,1,2,16,/opt/ml/input/data/train/images/005106_female_Asian_54/normal.jpg
4717,4718,0,1,0,4,/opt/ml/input/data/train/images/005106_female_Asian_54/mask4.jpg
4718,4719,0,0,0,3,/opt/ml/input/data/train/images/003109_female_Asian_20/mask1.jpg
4719,4720,0,0,1,9,/opt/ml/input/data/train/images/003109_female_Asian_20/incorrect_mask.jpg
4720,4721,0,0,0,3,/opt/ml/input/data/train/images/003109_female_Asian_20/mask3.jpg
4721,4722,0,0,0,3,/opt/ml/input/data/train/images/003109_female_Asian_20/mask5.jpg
4722,4723,0,0,0,3,/opt/ml/input/data/train/images/003109_female_Asian_20/mask2.jpg
4723,4724,0,0,2,15,/opt/ml/input/data/train/images/003109_female_Asian_20/normal.jpg
4724,4725,0,0,0,3,/opt/ml/input/data/train/images/003109_female_Asian_20/mask4.jpg
4725,4726,0,1,0,4,/opt/ml/input/data/train/images/000529_female_Asian_51/mask1.jpg
4726,4727,0,1,1,10,/opt/ml/input/data/train/images/000529_female_Asian_51/incorrect_mask.jpg
4727,4728,0,1,0,4,/opt/ml/input/data/train/images/000529_female_Asian_51/mask3.jpg
4728,4729,0,1,0,4,/opt/ml/input/data/train/images/000529_female_Asian_51/mask5.jpg
4729,4730,0,1,0,4,/opt/ml/input/data/train/images/000529_female_Asian_51/mask2.jpg
4730,4731,0,1,2,16,/opt/ml/input/data/train/images/000529_female_Asian_51/normal.jpg
4731,4732,0,1,0,4,/opt/ml/input/data/train/images/000529_female_Asian_51/mask4.jpg
4732,4733,1,0,0,0,/opt/ml/input/data/train/images/001231_male_Asian_26/mask1.jpg
4733,4734,1,0,1,6,/opt/ml/input/data/train/images/001231_male_Asian_26/incorrect_mask.jpg
4734,4735,1,0,0,0,/opt/ml/input/data/train/images/001231_male_Asian_26/mask3.jpg
4735,4736,1,0,0,0,/opt/ml/input/data/train/images/001231_male_Asian_26/mask5.jpg
4736,4737,1,0,0,0,/opt/ml/input/data/train/images/001231_male_Asian_26/mask2.jpg
4737,4738,1,0,2,12,/opt/ml/input/data/train/images/001231_male_Asian_26/normal.jpg
4738,4739,1,0,0,0,/opt/ml/input/data/train/images/001231_male_Asian_26/mask4.jpg
4739,4740,1,2,0,2,/opt/ml/input/data/train/images/004241_male_Asian_60/mask1.jpg
4740,4741,1,2,1,8,/opt/ml/input/data/train/images/004241_male_Asian_60/incorrect_mask.jpg
4741,4742,1,2,0,2,/opt/ml/input/data/train/images/004241_male_Asian_60/mask3.jpg
4742,4743,1,2,0,2,/opt/ml/input/data/train/images/004241_male_Asian_60/mask5.jpg
4743,4744,1,2,0,2,/opt/ml/input/data/train/images/004241_male_Asian_60/mask2.jpg
4744,4745,1,2,2,14,/opt/ml/input/data/train/images/004241_male_Asian_60/normal.jpg
4745,4746,1,2,0,2,/opt/ml/input/data/train/images/004241_male_Asian_60/mask4.jpg
4746,4747,0,0,0,3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask1.jpg
4747,4748,0,0,1,9,/opt/ml/input/data/train/images/001299_female_Asian_25/incorrect_mask.jpg
4748,4749,0,0,0,3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask3.jpg
4749,4750,0,0,0,3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask5.jpg
4750,4751,0,0,0,3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask2.jpg
4751,4752,0,0,2,15,/opt/ml/input/data/train/images/001299_female_Asian_25/normal.jpg
4752,4753,0,0,0,3,/opt/ml/input/data/train/images/001299_female_Asian_25/mask4.jpg
4753,4754,0,1,0,4,/opt/ml/input/data/train/images/001662_female_Asian_30/mask1.jpg
4754,4755,0,1,1,10,/opt/ml/input/data/train/images/001662_female_Asian_30/incorrect_mask.jpg
4755,4756,0,1,0,4,/opt/ml/input/data/train/images/001662_female_Asian_30/mask3.jpg
4756,4757,0,1,0,4,/opt/ml/input/data/train/images/001662_female_Asian_30/mask5.jpg
4757,4758,0,1,0,4,/opt/ml/input/data/train/images/001662_female_Asian_30/mask2.jpg
4758,4759,0,1,2,16,/opt/ml/input/data/train/images/001662_female_Asian_30/normal.jpg
4759,4760,0,1,0,4,/opt/ml/input/data/train/images/001662_female_Asian_30/mask4.jpg
4760,4761,0,1,0,4,/opt/ml/input/data/train/images/003426_female_Asian_50/mask1.jpg
4761,4762,0,1,1,10,/opt/ml/input/data/train/images/003426_female_Asian_50/incorrect_mask.jpg
4762,4763,0,1,0,4,/opt/ml/input/data/train/images/003426_female_Asian_50/mask3.jpg
4763,4764,0,1,0,4,/opt/ml/input/data/train/images/003426_female_Asian_50/mask5.jpg
4764,4765,0,1,0,4,/opt/ml/input/data/train/images/003426_female_Asian_50/mask2.jpg
4765,4766,0,1,2,16,/opt/ml/input/data/train/images/003426_female_Asian_50/normal.jpg
4766,4767,0,1,0,4,/opt/ml/input/data/train/images/003426_female_Asian_50/mask4.jpg
4767,4768,1,0,0,0,/opt/ml/input/data/train/images/001129_male_Asian_20/mask1.jpg
4768,4769,1,0,1,6,/opt/ml/input/data/train/images/001129_male_Asian_20/incorrect_mask.jpg
4769,4770,1,0,0,0,/opt/ml/input/data/train/images/001129_male_Asian_20/mask3.jpg
4770,4771,1,0,0,0,/opt/ml/input/data/train/images/001129_male_Asian_20/mask5.jpg
4771,4772,1,0,0,0,/opt/ml/input/data/train/images/001129_male_Asian_20/mask2.jpg
4772,4773,1,0,2,12,/opt/ml/input/data/train/images/001129_male_Asian_20/normal.jpg
4773,4774,1,0,0,0,/opt/ml/input/data/train/images/001129_male_Asian_20/mask4.jpg
4774,4775,1,2,0,2,/opt/ml/input/data/train/images/001565_male_Asian_60/mask1.jpg
4775,4776,1,2,1,8,/opt/ml/input/data/train/images/001565_male_Asian_60/incorrect_mask.jpg
4776,4777,1,2,0,2,/opt/ml/input/data/train/images/001565_male_Asian_60/mask3.jpg
4777,4778,1,2,0,2,/opt/ml/input/data/train/images/001565_male_Asian_60/mask5.jpg
4778,4779,1,2,0,2,/opt/ml/input/data/train/images/001565_male_Asian_60/mask2.jpg
4779,4780,1,2,2,14,/opt/ml/input/data/train/images/001565_male_Asian_60/normal.jpg
4780,4781,1,2,0,2,/opt/ml/input/data/train/images/001565_male_Asian_60/mask4.jpg
4781,4782,1,0,0,0,/opt/ml/input/data/train/images/001491_male_Asian_25/mask1.jpg
4782,4783,1,0,1,6,/opt/ml/input/data/train/images/001491_male_Asian_25/incorrect_mask.jpg
4783,4784,1,0,0,0,/opt/ml/input/data/train/images/001491_male_Asian_25/mask3.jpg
4784,4785,1,0,0,0,/opt/ml/input/data/train/images/001491_male_Asian_25/mask5.jpg
4785,4786,1,0,0,0,/opt/ml/input/data/train/images/001491_male_Asian_25/mask2.jpg
4786,4787,1,0,2,12,/opt/ml/input/data/train/images/001491_male_Asian_25/normal.jpg
4787,4788,1,0,0,0,/opt/ml/input/data/train/images/001491_male_Asian_25/mask4.jpg
4788,4789,0,0,0,3,/opt/ml/input/data/train/images/006446_female_Asian_18/mask1.jpg
4789,4790,0,0,1,9,/opt/ml/input/data/train/images/006446_female_Asian_18/incorrect_mask.jpg
4790,4791,0,0,0,3,/opt/ml/input/data/train/images/006446_female_Asian_18/mask3.jpg
4791,4792,0,0,0,3,/opt/ml/input/data/train/images/006446_female_Asian_18/mask5.jpg
4792,4793,0,0,0,3,/opt/ml/input/data/train/images/006446_female_Asian_18/mask2.jpg
4793,4794,0,0,2,15,/opt/ml/input/data/train/images/006446_female_Asian_18/normal.jpg
4794,4795,0,0,0,3,/opt/ml/input/data/train/images/006446_female_Asian_18/mask4.jpg
4795,4796,0,0,0,3,/opt/ml/input/data/train/images/006485_female_Asian_18/mask1.jpg
4796,4797,0,0,1,9,/opt/ml/input/data/train/images/006485_female_Asian_18/incorrect_mask.jpg
4797,4798,0,0,0,3,/opt/ml/input/data/train/images/006485_female_Asian_18/mask3.jpg
4798,4799,0,0,0,3,/opt/ml/input/data/train/images/006485_female_Asian_18/mask5.jpg
4799,4800,0,0,0,3,/opt/ml/input/data/train/images/006485_female_Asian_18/mask2.jpg
4800,4801,0,0,2,15,/opt/ml/input/data/train/images/006485_female_Asian_18/normal.jpg
4801,4802,0,0,0,3,/opt/ml/input/data/train/images/006485_female_Asian_18/mask4.jpg
4802,4803,1,1,0,1,/opt/ml/input/data/train/images/001718_male_Asian_55/mask1.jpg
4803,4804,1,1,1,7,/opt/ml/input/data/train/images/001718_male_Asian_55/incorrect_mask.jpg
4804,4805,1,1,0,1,/opt/ml/input/data/train/images/001718_male_Asian_55/mask3.jpg
4805,4806,1,1,0,1,/opt/ml/input/data/train/images/001718_male_Asian_55/mask5.jpg
4806,4807,1,1,0,1,/opt/ml/input/data/train/images/001718_male_Asian_55/mask2.jpg
4807,4808,1,1,2,13,/opt/ml/input/data/train/images/001718_male_Asian_55/normal.jpg
4808,4809,1,1,0,1,/opt/ml/input/data/train/images/001718_male_Asian_55/mask4.jpg
4809,4810,1,2,0,2,/opt/ml/input/data/train/images/003571_male_Asian_60/mask1.jpg
4810,4811,1,2,1,8,/opt/ml/input/data/train/images/003571_male_Asian_60/incorrect_mask.jpg
4811,4812,1,2,0,2,/opt/ml/input/data/train/images/003571_male_Asian_60/mask3.jpg
4812,4813,1,2,0,2,/opt/ml/input/data/train/images/003571_male_Asian_60/mask5.jpg
4813,4814,1,2,0,2,/opt/ml/input/data/train/images/003571_male_Asian_60/mask2.jpg
4814,4815,1,2,2,14,/opt/ml/input/data/train/images/003571_male_Asian_60/normal.jpg
4815,4816,1,2,0,2,/opt/ml/input/data/train/images/003571_male_Asian_60/mask4.jpg
4816,4817,0,1,0,4,/opt/ml/input/data/train/images/000045_female_Asian_56/mask1.jpg
4817,4818,0,1,1,10,/opt/ml/input/data/train/images/000045_female_Asian_56/incorrect_mask.jpg
4818,4819,0,1,0,4,/opt/ml/input/data/train/images/000045_female_Asian_56/mask3.jpg
4819,4820,0,1,0,4,/opt/ml/input/data/train/images/000045_female_Asian_56/mask5.jpg
4820,4821,0,1,0,4,/opt/ml/input/data/train/images/000045_female_Asian_56/mask2.jpg
4821,4822,0,1,2,16,/opt/ml/input/data/train/images/000045_female_Asian_56/normal.jpg
4822,4823,0,1,0,4,/opt/ml/input/data/train/images/000045_female_Asian_56/mask4.jpg
4823,4824,1,0,0,0,/opt/ml/input/data/train/images/006563_male_Asian_20/mask1.jpg
4824,4825,1,0,1,6,/opt/ml/input/data/train/images/006563_male_Asian_20/incorrect_mask.jpg
4825,4826,1,0,0,0,/opt/ml/input/data/train/images/006563_male_Asian_20/mask3.jpg
4826,4827,1,0,0,0,/opt/ml/input/data/train/images/006563_male_Asian_20/mask5.jpg
4827,4828,1,0,0,0,/opt/ml/input/data/train/images/006563_male_Asian_20/mask2.jpg
4828,4829,1,0,2,12,/opt/ml/input/data/train/images/006563_male_Asian_20/normal.jpg
4829,4830,1,0,0,0,/opt/ml/input/data/train/images/006563_male_Asian_20/mask4.jpg
4830,4831,0,0,0,3,/opt/ml/input/data/train/images/001084_female_Asian_26/mask1.jpg
4831,4832,0,0,1,9,/opt/ml/input/data/train/images/001084_female_Asian_26/incorrect_mask.jpg
4832,4833,0,0,0,3,/opt/ml/input/data/train/images/001084_female_Asian_26/mask3.jpg
4833,4834,0,0,0,3,/opt/ml/input/data/train/images/001084_female_Asian_26/mask5.jpg
4834,4835,0,0,0,3,/opt/ml/input/data/train/images/001084_female_Asian_26/mask2.jpg
4835,4836,0,0,2,15,/opt/ml/input/data/train/images/001084_female_Asian_26/normal.jpg
4836,4837,0,0,0,3,/opt/ml/input/data/train/images/001084_female_Asian_26/mask4.jpg
4837,4838,0,1,0,4,/opt/ml/input/data/train/images/001441_female_Asian_54/mask1.jpg
4838,4839,0,1,1,10,/opt/ml/input/data/train/images/001441_female_Asian_54/incorrect_mask.jpg
4839,4840,0,1,0,4,/opt/ml/input/data/train/images/001441_female_Asian_54/mask3.jpg
4840,4841,0,1,0,4,/opt/ml/input/data/train/images/001441_female_Asian_54/mask5.jpg
4841,4842,0,1,0,4,/opt/ml/input/data/train/images/001441_female_Asian_54/mask2.jpg
4842,4843,0,1,2,16,/opt/ml/input/data/train/images/001441_female_Asian_54/normal.jpg
4843,4844,0,1,0,4,/opt/ml/input/data/train/images/001441_female_Asian_54/mask4.jpg
4844,4845,0,1,0,4,/opt/ml/input/data/train/images/000292_female_Asian_57/mask1.jpg
4845,4846,0,1,1,10,/opt/ml/input/data/train/images/000292_female_Asian_57/incorrect_mask.jpg
4846,4847,0,1,0,4,/opt/ml/input/data/train/images/000292_female_Asian_57/mask3.jpg
4847,4848,0,1,0,4,/opt/ml/input/data/train/images/000292_female_Asian_57/mask5.jpg
4848,4849,0,1,0,4,/opt/ml/input/data/train/images/000292_female_Asian_57/mask2.jpg
4849,4850,0,1,2,16,/opt/ml/input/data/train/images/000292_female_Asian_57/normal.jpg
4850,4851,0,1,0,4,/opt/ml/input/data/train/images/000292_female_Asian_57/mask4.jpg
4851,4852,1,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask1.jpg
4852,4853,1,1,1,7,/opt/ml/input/data/train/images/003414_male_Asian_51/incorrect_mask.jpg
4853,4854,1,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask3.jpg
4854,4855,1,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask5.jpg
4855,4856,1,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask2.jpg
4856,4857,1,1,2,13,/opt/ml/input/data/train/images/003414_male_Asian_51/normal.jpg
4857,4858,1,1,0,1,/opt/ml/input/data/train/images/003414_male_Asian_51/mask4.jpg
4858,4859,0,2,0,5,/opt/ml/input/data/train/images/004291_female_Asian_60/mask1.jpg
4859,4860,0,2,1,11,/opt/ml/input/data/train/images/004291_female_Asian_60/incorrect_mask.jpg
4860,4861,0,2,0,5,/opt/ml/input/data/train/images/004291_female_Asian_60/mask3.jpg
4861,4862,0,2,0,5,/opt/ml/input/data/train/images/004291_female_Asian_60/mask5.jpg
4862,4863,0,2,0,5,/opt/ml/input/data/train/images/004291_female_Asian_60/mask2.jpg
4863,4864,0,2,2,17,/opt/ml/input/data/train/images/004291_female_Asian_60/normal.jpg
4864,4865,0,2,0,5,/opt/ml/input/data/train/images/004291_female_Asian_60/mask4.jpg
4865,4866,0,0,0,3,/opt/ml/input/data/train/images/001864_female_Asian_26/mask1.jpg
4866,4867,0,0,1,9,/opt/ml/input/data/train/images/001864_female_Asian_26/incorrect_mask.jpg
4867,4868,0,0,0,3,/opt/ml/input/data/train/images/001864_female_Asian_26/mask3.jpg
4868,4869,0,0,0,3,/opt/ml/input/data/train/images/001864_female_Asian_26/mask5.jpg
4869,4870,0,0,0,3,/opt/ml/input/data/train/images/001864_female_Asian_26/mask2.jpg
4870,4871,0,0,2,15,/opt/ml/input/data/train/images/001864_female_Asian_26/normal.jpg
4871,4872,0,0,0,3,/opt/ml/input/data/train/images/001864_female_Asian_26/mask4.jpg
4872,4873,0,1,0,4,/opt/ml/input/data/train/images/000075_female_Asian_56/mask1.jpg
4873,4874,0,1,1,10,/opt/ml/input/data/train/images/000075_female_Asian_56/incorrect_mask.jpg
4874,4875,0,1,0,4,/opt/ml/input/data/train/images/000075_female_Asian_56/mask3.jpg
4875,4876,0,1,0,4,/opt/ml/input/data/train/images/000075_female_Asian_56/mask5.jpg
4876,4877,0,1,0,4,/opt/ml/input/data/train/images/000075_female_Asian_56/mask2.jpg
4877,4878,0,1,2,16,/opt/ml/input/data/train/images/000075_female_Asian_56/normal.jpg
4878,4879,0,1,0,4,/opt/ml/input/data/train/images/000075_female_Asian_56/mask4.jpg
4879,4880,0,1,0,4,/opt/ml/input/data/train/images/000900_female_Asian_48/mask1.jpg
4880,4881,0,1,1,10,/opt/ml/input/data/train/images/000900_female_Asian_48/incorrect_mask.jpg
4881,4882,0,1,0,4,/opt/ml/input/data/train/images/000900_female_Asian_48/mask3.jpg
4882,4883,0,1,0,4,/opt/ml/input/data/train/images/000900_female_Asian_48/mask5.jpg
4883,4884,0,1,0,4,/opt/ml/input/data/train/images/000900_female_Asian_48/mask2.jpg
4884,4885,0,1,2,16,/opt/ml/input/data/train/images/000900_female_Asian_48/normal.jpg
4885,4886,0,1,0,4,/opt/ml/input/data/train/images/000900_female_Asian_48/mask4.jpg
4886,4887,0,0,0,3,/opt/ml/input/data/train/images/001804_female_Asian_23/mask1.jpg
4887,4888,0,0,1,9,/opt/ml/input/data/train/images/001804_female_Asian_23/incorrect_mask.jpg
4888,4889,0,0,0,3,/opt/ml/input/data/train/images/001804_female_Asian_23/mask3.jpg
4889,4890,0,0,0,3,/opt/ml/input/data/train/images/001804_female_Asian_23/mask5.jpg
4890,4891,0,0,0,3,/opt/ml/input/data/train/images/001804_female_Asian_23/mask2.jpg
4891,4892,0,0,2,15,/opt/ml/input/data/train/images/001804_female_Asian_23/normal.jpg
4892,4893,0,0,0,3,/opt/ml/input/data/train/images/001804_female_Asian_23/mask4.jpg
4893,4894,1,0,0,0,/opt/ml/input/data/train/images/005231_male_Asian_19/mask1.jpg
4894,4895,1,0,1,6,/opt/ml/input/data/train/images/005231_male_Asian_19/incorrect_mask.jpg
4895,4896,1,0,0,0,/opt/ml/input/data/train/images/005231_male_Asian_19/mask3.jpg
4896,4897,1,0,0,0,/opt/ml/input/data/train/images/005231_male_Asian_19/mask5.jpg
4897,4898,1,0,0,0,/opt/ml/input/data/train/images/005231_male_Asian_19/mask2.jpg
4898,4899,1,0,2,12,/opt/ml/input/data/train/images/005231_male_Asian_19/normal.jpg
4899,4900,1,0,0,0,/opt/ml/input/data/train/images/005231_male_Asian_19/mask4.jpg
4900,4901,1,0,0,0,/opt/ml/input/data/train/images/006393_male_Asian_19/mask1.jpg
4901,4902,1,0,1,6,/opt/ml/input/data/train/images/006393_male_Asian_19/incorrect_mask.jpg
4902,4903,1,0,0,0,/opt/ml/input/data/train/images/006393_male_Asian_19/mask3.jpg
4903,4904,1,0,0,0,/opt/ml/input/data/train/images/006393_male_Asian_19/mask5.jpg
4904,4905,1,0,0,0,/opt/ml/input/data/train/images/006393_male_Asian_19/mask2.jpg
4905,4906,1,0,2,12,/opt/ml/input/data/train/images/006393_male_Asian_19/normal.jpg
4906,4907,1,0,0,0,/opt/ml/input/data/train/images/006393_male_Asian_19/mask4.jpg
4907,4908,0,0,0,3,/opt/ml/input/data/train/images/001512_female_Asian_18/mask1.jpg
4908,4909,0,0,1,9,/opt/ml/input/data/train/images/001512_female_Asian_18/incorrect_mask.jpg
4909,4910,0,0,0,3,/opt/ml/input/data/train/images/001512_female_Asian_18/mask3.jpg
4910,4911,0,0,0,3,/opt/ml/input/data/train/images/001512_female_Asian_18/mask5.jpg
4911,4912,0,0,0,3,/opt/ml/input/data/train/images/001512_female_Asian_18/mask2.jpg
4912,4913,0,0,2,15,/opt/ml/input/data/train/images/001512_female_Asian_18/normal.jpg
4913,4914,0,0,0,3,/opt/ml/input/data/train/images/001512_female_Asian_18/mask4.jpg
4914,4915,0,0,0,3,/opt/ml/input/data/train/images/006438_female_Asian_18/mask1.jpg
4915,4916,0,0,1,9,/opt/ml/input/data/train/images/006438_female_Asian_18/incorrect_mask.jpg
4916,4917,0,0,0,3,/opt/ml/input/data/train/images/006438_female_Asian_18/mask3.jpg
4917,4918,0,0,0,3,/opt/ml/input/data/train/images/006438_female_Asian_18/mask5.jpg
4918,4919,0,0,0,3,/opt/ml/input/data/train/images/006438_female_Asian_18/mask2.jpg
4919,4920,0,0,2,15,/opt/ml/input/data/train/images/006438_female_Asian_18/normal.jpg
4920,4921,0,0,0,3,/opt/ml/input/data/train/images/006438_female_Asian_18/mask4.jpg
4921,4922,0,1,0,4,/opt/ml/input/data/train/images/004468_female_Asian_58/mask1.jpg
4922,4923,0,1,1,10,/opt/ml/input/data/train/images/004468_female_Asian_58/incorrect_mask.jpg
4923,4924,0,1,0,4,/opt/ml/input/data/train/images/004468_female_Asian_58/mask3.jpg
4924,4925,0,1,0,4,/opt/ml/input/data/train/images/004468_female_Asian_58/mask5.jpg
4925,4926,0,1,0,4,/opt/ml/input/data/train/images/004468_female_Asian_58/mask2.jpg
4926,4927,0,1,2,16,/opt/ml/input/data/train/images/004468_female_Asian_58/normal.jpg
4927,4928,0,1,0,4,/opt/ml/input/data/train/images/004468_female_Asian_58/mask4.jpg
4928,4929,0,1,0,4,/opt/ml/input/data/train/images/004461_female_Asian_59/mask1.jpg
4929,4930,0,1,1,10,/opt/ml/input/data/train/images/004461_female_Asian_59/incorrect_mask.jpg
4930,4931,0,1,0,4,/opt/ml/input/data/train/images/004461_female_Asian_59/mask3.jpg
4931,4932,0,1,0,4,/opt/ml/input/data/train/images/004461_female_Asian_59/mask5.jpg
4932,4933,0,1,0,4,/opt/ml/input/data/train/images/004461_female_Asian_59/mask2.jpg
4933,4934,0,1,2,16,/opt/ml/input/data/train/images/004461_female_Asian_59/normal.jpg
4934,4935,0,1,0,4,/opt/ml/input/data/train/images/004461_female_Asian_59/mask4.jpg
4935,4936,1,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask1.jpg
4936,4937,1,0,1,6,/opt/ml/input/data/train/images/004423_male_Asian_18/incorrect_mask.jpg
4937,4938,1,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask3.jpg
4938,4939,1,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask5.jpg
4939,4940,1,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask2.jpg
4940,4941,1,0,2,12,/opt/ml/input/data/train/images/004423_male_Asian_18/normal.jpg
4941,4942,1,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask4.jpg
4942,4943,0,0,0,3,/opt/ml/input/data/train/images/006347_female_Asian_18/mask1.jpg
4943,4944,0,0,1,9,/opt/ml/input/data/train/images/006347_female_Asian_18/incorrect_mask.jpg
4944,4945,0,0,0,3,/opt/ml/input/data/train/images/006347_female_Asian_18/mask3.jpg
4945,4946,0,0,0,3,/opt/ml/input/data/train/images/006347_female_Asian_18/mask5.jpg
4946,4947,0,0,0,3,/opt/ml/input/data/train/images/006347_female_Asian_18/mask2.jpg
4947,4948,0,0,2,15,/opt/ml/input/data/train/images/006347_female_Asian_18/normal.jpg
4948,4949,0,0,0,3,/opt/ml/input/data/train/images/006347_female_Asian_18/mask4.jpg
4949,4950,1,1,0,1,/opt/ml/input/data/train/images/001669_male_Asian_52/mask1.jpg
